,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,27.850906372070312,40.856998443603516,57.91866683959961,133.6999969482422,29.760000228881836,40.856998443603516,62.70000076293945,133.6999969482422,29.905000686645508,41.08250045776367,62.869998931884766,133.92999267578125,29.702499389648438,40.56999969482422,62.349998474121094,130.5800018310547,29.77750015258789,40.715999603271484,62.619998931884766,131.14999389648438,104447600,75838000,19422300,10515000
2017-01-17,28.07551383972168,40.486000061035156,57.76163864135742,132.88999938964844,30.0,40.486000061035156,62.529998779296875,132.88999938964844,30.059999465942383,40.79999923706055,62.70000076293945,135.39999389648438,29.55500030517578,40.172000885009766,62.029998779296875,132.08999633789062,29.584999084472656,40.78499984741211,62.68000030517578,135.0399932861328,137759200,73410000,20664000,12220200
2017-01-18,28.073169708251953,40.374000549316406,57.733924865722656,133.25999450683594,29.997499465942383,40.374000549316406,62.5,133.25999450683594,30.125,40.58649826049805,62.70000076293945,133.64999389648438,29.927499771118164,40.2135009765625,62.119998931884766,131.05999755859375,30.0,40.474998474121094,62.66999816894531,133.2100067138672,94852000,47084000,19670100,16168600
2017-01-19,28.024036407470703,40.45199966430664,57.5491828918457,138.41000366210938,29.94499969482422,40.45199966430664,62.29999923706055,138.41000366210938,30.022499084472656,40.675498962402344,62.97999954223633,143.4600067138672,29.842500686645508,40.36600112915039,62.20000076293945,138.25,29.850000381469727,40.5,62.2400016784668,142.00999450683594,102389200,50816000,18451700,23203400
2017-01-20,28.07551383972168,40.416500091552734,57.95562744140625,138.60000610351562,30.0,40.416500091552734,62.7400016784668,138.60000610351562,30.112499237060547,40.80099868774414,62.81999969482422,140.7899932861328,29.9325008392334,40.3129997253418,62.369998931884766,137.66000366210938,30.112499237060547,40.763999938964844,62.66999816894531,139.36000061035156,130391600,67524000,30213500,9497400
2017-01-23,28.09422492980957,40.89400100708008,58.15884017944336,137.38999938964844,30.020000457763672,40.89400100708008,62.959999084472656,137.38999938964844,30.202499389648438,40.92499923706055,63.119998931884766,139.49000549316406,29.9424991607666,40.25400161743164,62.56999969482422,137.30999755859375,30.0,40.34000015258789,62.70000076293945,138.64999389648438,88200800,55950000,23097600,7433900
2017-01-24,28.068490982055664,41.12200164794922,58.676151275634766,140.11000061035156,29.99250030517578,41.12200164794922,63.52000045776367,140.11000061035156,30.024999618530273,41.199501037597656,63.7400016784668,140.92999267578125,29.875,40.724998474121094,62.939998626708984,137.02999877929688,29.887500762939453,41.099998474121094,63.20000076293945,138.11000061035156,92844000,59434000,24672900,7754700
2017-01-25,28.515357971191406,41.82600021362305,58.823936462402344,139.52000427246094,30.469999313354492,41.82600021362305,63.68000030517578,139.52000427246094,30.524999618530273,41.87099838256836,64.0999984741211,141.38999938964844,30.06999969482422,41.26449966430664,63.45000076293945,139.0500030517578,30.104999542236328,41.28950119018555,63.95000076293945,140.8000030517578,129510400,78452000,23672700,7238100
2017-01-26,28.529399871826172,41.95750045776367,59.36894989013672,138.9600067138672,30.485000610351562,41.95750045776367,64.2699966430664,138.9600067138672,30.610000610351562,42.19200134277344,64.54000091552734,141.2100067138672,30.399999618530273,41.650001525878906,63.54999923706055,138.50999450683594,30.417499542236328,41.7765007019043,64.12000274658203,140.4499969482422,105350400,71726000,43554600,6038300
2017-01-27,28.531736373901367,41.78850173950195,60.76380157470703,142.4499969482422,30.487499237060547,41.78850173950195,65.77999877929688,142.4499969482422,30.587499618530273,41.98500061035156,65.91000366210938,142.49000549316406,30.399999618530273,41.47200012207031,64.88999938964844,139.0,30.53499984741211,41.95000076293945,65.38999938964844,139.4600067138672,82251600,59974000,44818000,8323900
2017-01-30,28.45686912536621,41.51900100708008,60.163368225097656,141.22000122070312,30.407499313354492,41.51900100708008,65.12999725341797,141.22000122070312,30.407499313354492,41.67499923706055,65.79000091552734,141.97000122070312,30.165000915527344,40.819000244140625,64.80000305175781,138.8000030517578,30.232500076293945,41.650001525878906,65.69000244140625,141.77000427246094,121510000,74946000,31651400,8122500
2017-01-31,28.391359329223633,41.17399978637695,59.719970703125,140.7100067138672,30.337499618530273,41.17399978637695,64.6500015258789,140.7100067138672,30.34749984741211,41.3494987487793,65.1500015258789,141.8300018310547,30.155000686645508,40.97800064086914,64.26000213623047,139.6999969482422,30.287500381469727,41.1875,64.86000061035156,140.5500030517578,196804000,62744000,25270500,4411600
2017-02-01,30.1226806640625,41.61750030517578,58.731563568115234,140.77999877929688,32.1875,41.61750030517578,63.58000183105469,140.77999877929688,32.622501373291016,41.68899917602539,64.62000274658203,142.41000366210938,31.752500534057617,41.24700164794922,63.470001220703125,139.3000030517578,31.75749969482422,41.46049880981445,64.36000061035156,141.1999969482422,447940000,77004000,39671500,6033400
2017-02-02,30.071218490600586,41.997501373291016,58.35283660888672,139.1999969482422,32.13249969482422,41.997501373291016,63.16999816894531,139.1999969482422,32.34749984741211,42.1245002746582,63.40999984741211,141.0399932861328,31.94499969482422,41.41299819946289,62.75,139.0500030517578,31.9950008392334,41.829498291015625,63.25,140.61000061035156,134841600,147010000,45827000,3462400
2017-02-03,30.199892044067383,40.5099983215332,58.823936462402344,140.25,32.27000045776367,40.5099983215332,63.68000030517578,140.25,32.29750061035156,40.915000915527344,63.70000076293945,140.63999938964844,32.040000915527344,40.20000076293945,63.06999969482422,139.10000610351562,32.07749938964844,40.33599853515625,63.5,139.50999450683594,98029200,217376000,30301800,3512600
2017-02-06,30.482980728149414,40.38199996948242,58.78699493408203,140.97000122070312,32.5724983215332,40.38199996948242,63.63999938964844,140.97000122070312,32.625,40.5359992980957,63.650001525878906,141.0,32.224998474121094,40.150001525878906,63.13999938964844,139.16000366210938,32.282501220703125,40.4900016784668,63.5,140.0,107383600,77946000,19796400,3552100
2017-02-07,30.773101806640625,40.625,58.593013763427734,144.0,32.88249969482422,40.625,63.43000030517578,144.0,33.022499084472656,40.80799865722656,63.779998779296875,144.27999877929688,32.61249923706055,40.375,63.22999954223633,141.0500030517578,32.6349983215332,40.46549987792969,63.7400016784668,141.49000549316406,152735200,69322000,20277200,8573500
2017-02-08,30.892423629760742,40.98550033569336,58.50987243652344,144.74000549316406,33.0099983215332,40.98550033569336,63.34000015258789,144.74000549316406,33.05500030517578,41.07400131225586,63.810001373291016,145.07000732421875,32.80500030517578,40.625,63.220001220703125,142.55999755859375,32.837501525878906,40.634498596191406,63.56999969482422,143.57000732421875,92016400,57160000,18096400,6887100
2017-02-09,31.115638732910156,41.06800079345703,59.174964904785156,144.13999938964844,33.10499954223633,41.06800079345703,64.05999755859375,144.13999938964844,33.11249923706055,41.25,64.44000244140625,145.08999633789062,32.779998779296875,40.98550033569336,63.31999969482422,143.5800018310547,32.912498474121094,41.08000183105469,63.52000045776367,144.97999572753906,113399600,49698000,22644400,4555100
2017-02-10,31.045150756835938,41.37300109863281,59.11953353881836,144.82000732421875,33.029998779296875,41.37300109863281,64.0,144.82000732421875,33.23500061035156,41.400001525878906,64.30000305175781,145.3000030517578,33.01250076293945,41.14250183105469,63.97999954223633,143.97000122070312,33.1150016784668,41.191001892089844,64.25,144.67999267578125,80262000,48592000,18170700,6171900
2017-02-13,31.32007598876953,41.826499938964844,59.784637451171875,143.1999969482422,33.3224983215332,41.826499938964844,64.72000122070312,143.1999969482422,33.45500183105469,42.150001525878906,64.86000061035156,145.9499969482422,33.1875,41.4275016784668,64.12999725341797,143.0500030517578,33.27000045776367,41.58100128173828,64.23999786376953,145.19000244140625,92141600,83452000,22920100,4790400
2017-02-14,31.72658920288086,41.81949996948242,60.00767135620117,140.82000732421875,33.755001068115234,41.81949996948242,64.56999969482422,140.82000732421875,33.772499084472656,41.91550064086914,64.72000122070312,144.11000061035156,33.3125,41.5724983215332,64.0199966430664,140.0500030517578,33.36750030517578,41.849998474121094,64.41000366210938,143.1999969482422,132904800,55848000,23108400,8367800
2017-02-15,31.841732025146484,42.1349983215332,59.97049331665039,142.27000427246094,33.877498626708984,42.1349983215332,64.52999877929688,142.27000427246094,34.067501068115234,42.140499114990234,64.56999969482422,142.42999267578125,33.654998779296875,41.64099884033203,64.16000366210938,140.50999450683594,33.880001068115234,41.70000076293945,64.5,140.72000122070312,142492400,59378000,17005200,5309100
2017-02-16,31.804128646850586,42.207000732421875,59.961204528808594,142.00999450683594,33.837501525878906,42.207000732421875,64.5199966430664,142.00999450683594,33.974998474121094,42.25,65.23999786376953,142.44000244140625,33.709999084472656,41.96900177001953,64.44000244140625,141.07000732421875,33.91749954223633,42.09199905395508,64.73999786376953,142.4199981689453,90338400,54294000,20546300,2847500
2017-02-17,31.89106559753418,42.253501892089844,60.05414581298828,142.22000122070312,33.93000030517578,42.253501892089844,64.62000274658203,142.22000122070312,33.95750045776367,42.36349868774414,64.69000244140625,142.89999389648438,33.775001525878906,42.0364990234375,64.30000305175781,141.27000427246094,33.775001525878906,42.099998474121094,64.47000122070312,141.75,88792800,62246000,21248800,4588100
2017-02-21,32.121341705322266,42.821998596191406,59.933326721191406,142.60000610351562,34.17499923706055,42.821998596191406,64.48999786376953,142.60000610351562,34.1875,42.89899826049805,64.94999694824219,143.3800048828125,33.994998931884766,42.36249923706055,64.44999694824219,141.80999755859375,34.057498931884766,42.44200134277344,64.61000061035156,142.99000549316406,98028800,70154000,20655900,3571500
2017-02-22,32.21768569946289,42.78049850463867,59.81250762939453,143.86000061035156,34.27750015258789,42.78049850463867,64.36000061035156,143.86000061035156,34.279998779296875,42.92150115966797,64.38999938964844,144.0,34.02750015258789,42.60900115966797,64.05000305175781,142.1699981689453,34.10749816894531,42.84749984741211,64.33000183105469,142.9199981689453,83347600,52340000,19292700,3482000
2017-02-23,32.081398010253906,42.609500885009766,60.05414581298828,142.77999877929688,34.13249969482422,42.609500885009766,64.62000274658203,142.77999877929688,34.369998931884766,43.042999267578125,64.7300033569336,144.49000549316406,34.07500076293945,42.400001525878906,64.19000244140625,141.52000427246094,34.345001220703125,42.878501892089844,64.41999816894531,144.4499969482422,83152800,69240000,20273100,4668000
2017-02-24,32.11195755004883,42.262001037597656,60.05414581298828,143.25,34.165000915527344,42.262001037597656,64.62000274658203,143.25,34.165000915527344,42.29050064086914,64.80000305175781,143.55999755859375,33.81999969482422,41.88750076293945,64.13999938964844,141.5500030517578,33.977500915527344,42.234500885009766,64.52999877929688,141.8800048828125,87106400,73760000,21796800,3302700
2017-02-27,32.175392150878906,42.43199920654297,59.691707611083984,143.41000366210938,34.23249816894531,42.43199920654297,64.2300033569336,143.41000366210938,34.36000061035156,42.625,64.54000091552734,143.9199981689453,34.06999969482422,41.98350143432617,64.05000305175781,142.3800048828125,34.28499984741211,42.11899948120117,64.54000091552734,143.1199951171875,81029600,54272000,15871500,3907400
2017-02-28,32.18949508666992,42.25199890136719,59.45936965942383,142.1300048828125,34.247501373291016,42.25199890136719,63.97999954223633,142.1300048828125,34.36000061035156,42.704498291015625,64.19999694824219,143.57000732421875,34.17499923706055,42.102500915527344,63.7599983215332,141.85000610351562,34.27000045776367,42.5724983215332,64.08000183105469,143.3000030517578,93931600,55874000,23239800,3862200
2017-03-01,32.84743118286133,42.65399932861328,60.351539611816406,142.64999389648438,34.9474983215332,42.65399932861328,64.94000244140625,142.64999389648438,35.037498474121094,42.74150085449219,64.98999786376953,143.25999450683594,34.400001525878906,42.45050048828125,64.0199966430664,142.10000610351562,34.47249984741211,42.65250015258789,64.12999725341797,142.83999633789062,145658400,55202000,26937500,4170600
2017-03-02,32.65239334106445,42.445499420166016,59.487239837646484,139.52999877929688,34.7400016784668,42.445499420166016,64.01000213623047,139.52999877929688,35.06999969482422,42.74100112915039,64.75,142.6999969482422,34.689998626708984,42.36399841308594,63.880001068115234,139.08999633789062,35.0,42.65399932861328,64.69000244140625,142.14999389648438,104844000,42642000,24539600,6119900
2017-03-03,32.84507369995117,42.49399948120117,59.710289001464844,139.13999938964844,34.94499969482422,42.49399948120117,64.25,139.13999938964844,34.95750045776367,42.5994987487793,64.27999877929688,140.91000366210938,34.647499084472656,42.313499450683594,63.619998931884766,138.25999450683594,34.69499969482422,42.36000061035156,63.9900016784668,139.69000244140625,84432400,38822000,18135900,5399800
2017-03-06,32.7416877746582,42.330501556396484,59.728878021240234,141.94000244140625,34.834999084472656,42.330501556396484,64.2699966430664,141.94000244140625,34.942501068115234,42.42449951171875,64.55999755859375,142.83999633789062,34.650001525878906,42.055999755859375,63.810001373291016,140.5399932861328,34.842498779296875,42.26150131225586,63.970001220703125,141.0,87000000,52208000,18750300,7116100
2017-03-07,32.78398895263672,42.30099868774414,59.84968566894531,141.42999267578125,34.880001068115234,42.30099868774414,64.4000015258789,141.42999267578125,34.994998931884766,42.42300033569336,64.77999877929688,142.39999389648438,34.6974983215332,42.1875,64.19000244140625,140.3800048828125,34.76499938964844,42.27399826049805,64.19000244140625,141.99000549316406,69785200,44952000,18521000,4241000
2017-03-08,32.66179275512695,42.525001525878906,60.39799499511719,140.32000732421875,34.75,42.525001525878906,64.98999786376953,140.32000732421875,34.95000076293945,42.653499603271484,65.08000183105469,142.05999755859375,34.70500183105469,42.339500427246094,64.25,139.77000427246094,34.73749923706055,42.400001525878906,64.26000213623047,141.47000122070312,74828800,45730000,21510900,4085500
2017-03-09,32.58660888671875,42.650001525878906,60.156368255615234,140.52999877929688,34.66999816894531,42.650001525878906,64.7300033569336,140.52999877929688,34.6974983215332,42.81999969482422,65.19999694824219,141.24000549316406,34.26250076293945,42.515499114990234,64.4800033569336,139.74000549316406,34.685001373291016,42.54999923706055,65.19000244140625,140.0399932861328,88623600,40964000,19846800,2652700
2017-03-10,32.6947021484375,42.62300109863281,60.34224319458008,140.88999938964844,34.78499984741211,42.62300109863281,64.93000030517578,140.88999938964844,34.84000015258789,42.86750030517578,65.26000213623047,141.8000030517578,34.65999984741211,42.58599853515625,64.75,140.27999877929688,34.8125,42.849998474121094,65.11000061035156,141.38999938964844,78451200,48728000,19538200,3318500
2017-03-13,32.70877456665039,42.72949981689453,60.137779235839844,143.52000427246094,34.79999923706055,42.72949981689453,64.70999908447266,143.52000427246094,34.85749816894531,42.78450012207031,65.19000244140625,143.7100067138672,34.70500183105469,42.58549880981445,64.56999969482422,140.32000732421875,34.712501525878906,42.5885009765625,65.01000213623047,140.89999389648438,69686800,38194000,20100000,4922400
2017-03-14,32.659454345703125,42.62649917602539,59.85898208618164,143.19000244140625,34.747501373291016,42.62649917602539,64.41000366210938,143.19000244140625,34.912498474121094,42.6875,64.55000305175781,143.30999755859375,34.709999084472656,42.377498626708984,64.1500015258789,141.6999969482422,34.82500076293945,42.6775016784668,64.52999877929688,142.9499969482422,61236400,42612000,14280200,4660300
2017-03-15,33.00486755371094,42.64849853515625,60.174957275390625,145.25,35.1150016784668,42.64849853515625,64.75,145.25,35.1875,42.72249984741211,64.91999816894531,145.52000427246094,34.75749969482422,42.355499267578125,64.25,143.22999572753906,34.852500915527344,42.71649932861328,64.55000305175781,144.1999969482422,102767200,51244000,24833800,5987200
2017-03-16,33.05890655517578,42.67100143432617,60.072731018066406,144.38999938964844,35.17250061035156,42.67100143432617,64.63999938964844,144.38999938964844,35.255001068115234,42.775001525878906,64.76000213623047,146.5,35.064998626708984,42.5255012512207,64.30000305175781,144.22000122070312,35.18000030517578,42.76499938964844,64.75,145.5,76928000,36846000,20674300,5286500
2017-03-17,32.8944091796875,42.615501403808594,60.2864875793457,145.11000061035156,34.997501373291016,42.615501403808594,64.87000274658203,145.11000061035156,35.25,42.69150161743164,65.23999786376953,145.75999450683594,34.97249984741211,42.53200149536133,64.68000030517578,143.39999389648438,35.25,42.67449951171875,64.91000366210938,144.0500030517578,175540000,67688000,49219700,6281300
2017-03-20,33.23984146118164,42.8484992980957,60.34224319458008,145.8300018310547,35.3650016784668,42.8484992980957,64.93000030517578,145.8300018310547,35.375,42.88999938964844,65.18000030517578,146.25,35.057498931884766,42.550498962402344,64.72000122070312,144.5800018310547,35.099998474121094,42.57550048828125,64.91000366210938,145.4499969482422,86168000,45654000,14598100,3421000
2017-03-21,32.85917663574219,42.15999984741211,59.673118591308594,142.4199981689453,34.959999084472656,42.15999984741211,64.20999908447266,142.4199981689453,35.70000076293945,43.13999938964844,65.5,147.6999969482422,34.932498931884766,42.06549835205078,64.12999725341797,142.10000610351562,35.52750015258789,42.94200134277344,65.19000244140625,146.75,158119600,87658000,26640500,7669800
2017-03-22,33.230438232421875,42.40299987792969,60.4351806640625,142.64999389648438,35.35499954223633,42.40299987792969,65.02999877929688,142.64999389648438,35.400001525878906,42.46849822998047,65.13999938964844,143.8000030517578,34.939998626708984,41.95249938964844,64.12000274658203,140.75999450683594,34.962501525878906,42.02149963378906,64.12000274658203,142.5399932861328,103440800,53174000,20680000,6486900
2017-03-23,33.112953186035156,42.36899948120117,60.2864875793457,141.83999633789062,35.22999954223633,42.36899948120117,64.87000274658203,141.83999633789062,35.39500045776367,42.544498443603516,65.23999786376953,142.88999938964844,35.15250015258789,42.2400016784668,64.7699966430664,141.25999450683594,35.314998626708984,42.40999984741211,64.94000244140625,142.13999938964844,81385200,39060000,19269200,3712600
2017-03-24,33.047157287597656,42.28049850463867,60.388710021972656,142.02000427246094,35.15999984741211,42.28049850463867,64.9800033569336,142.02000427246094,35.435001373291016,42.59000015258789,65.44999694824219,142.8000030517578,35.087501525878906,42.17649841308594,64.76000213623047,141.5800018310547,35.375,42.58399963378906,65.36000061035156,142.36000061035156,89582400,42766000,22617100,3546600
2017-03-27,33.10355758666992,42.340999603271484,60.50022506713867,144.05999755859375,35.220001220703125,42.340999603271484,65.0999984741211,144.05999755859375,35.30500030517578,42.51499938964844,65.22000122070312,144.38999938964844,34.654998779296875,41.67499923706055,64.3499984741211,140.0,34.84749984741211,41.903499603271484,64.62999725341797,140.8300018310547,94300400,55116000,18614700,4771700
2017-03-28,33.78969192504883,42.79999923706055,60.67681121826172,145.1699981689453,35.95000076293945,42.79999923706055,65.29000091552734,145.1699981689453,36.0099983215332,42.92300033569336,65.47000122070312,146.11000061035156,35.154998779296875,42.505001068115234,64.6500015258789,143.9199981689453,35.227500915527344,42.587501525878906,64.95999908447266,144.10000610351562,133499200,60832000,20080400,4638000
2017-03-29,33.8648681640625,43.715999603271484,60.84409713745117,146.47000122070312,36.029998779296875,43.715999603271484,65.47000122070312,146.47000122070312,36.122501373291016,43.821998596191406,65.5,147.17999267578125,35.79750061035156,42.95100021362305,64.94999694824219,144.91000366210938,35.91999816894531,42.95249938964844,65.12000274658203,145.5,116760000,89716000,13618400,3855000
2017-03-30,33.82024002075195,43.81700134277344,61.0671272277832,148.05999755859375,35.98249816894531,43.81700134277344,65.70999908447266,148.05999755859375,36.125,43.85300064086914,65.9800033569336,148.2899932861328,35.875,43.58300018310547,65.36000061035156,146.52999877929688,36.04750061035156,43.747501373291016,65.41999816894531,146.80999755859375,84829200,55254000,15122800,4461100
2017-03-31,33.75679397583008,44.32699966430664,61.2065315246582,147.80999755859375,35.915000915527344,44.32699966430664,65.86000061035156,147.80999755859375,36.067501068115234,44.51750183105469,66.19000244140625,148.22999572753906,35.752498626708984,43.83250045776367,65.44999694824219,147.3300018310547,35.93000030517578,43.849998474121094,65.6500015258789,148.0,78646800,79152000,21040300,3888200
2017-04-03,33.76618957519531,44.57550048828125,60.91844177246094,146.9199981689453,35.92499923706055,44.57550048828125,65.55000305175781,146.9199981689453,36.029998779296875,44.67449951171875,65.94000244140625,148.00999450683594,35.76250076293945,44.270999908447266,65.19000244140625,145.74000549316406,35.9275016784668,44.400001525878906,65.80999755859375,146.6999969482422,79942800,68446000,20400900,4609300
2017-04-04,34.01761245727539,45.34149932861328,61.08571243286133,145.5,36.192501068115234,45.34149932861328,65.7300033569336,145.5,36.22249984741211,45.426998138427734,65.80999755859375,147.08999633789062,35.79249954223633,44.513999938964844,65.27999877929688,144.88999938964844,35.8125,44.57500076293945,65.38999938964844,146.83999633789062,79565600,99694000,12997400,4368900
2017-04-05,33.84138488769531,45.4640007019043,60.92771530151367,143.6199951171875,36.005001068115234,45.4640007019043,65.55999755859375,143.6199951171875,36.3650016784668,46.18600082397461,66.3499984741211,146.25,35.95249938964844,45.28099822998047,65.44000244140625,143.25999450683594,36.05500030517578,45.54100036621094,66.30000305175781,146.19000244140625,110871600,150168000,21448600,4607600
2017-04-06,33.75679397583008,44.91400146484375,61.08571243286133,143.74000549316406,35.915000915527344,44.91400146484375,65.7300033569336,143.74000549316406,36.130001068115234,45.859500885009766,66.05999755859375,144.13999938964844,35.86249923706055,44.7244987487793,65.4800033569336,143.00999450683594,36.0724983215332,45.689998626708984,65.5999984741211,144.0,84596000,126882000,18103500,3312400
2017-04-07,33.68159103393555,44.74399948120117,61.039241790771484,143.11000061035156,35.834999084472656,44.74399948120117,65.68000030517578,143.11000061035156,36.04499816894531,45.00450134277344,65.95999908447266,143.88999938964844,35.817501068115234,44.46549987792969,65.44000244140625,142.7100067138672,35.932498931884766,44.98249816894531,65.8499984741211,143.7899932861328,66688800,74218000,14108500,3040500
2017-04-10,33.64165115356445,45.35200119018555,60.89985275268555,143.85000610351562,35.79249954223633,45.35200119018555,65.52999877929688,143.85000610351562,35.970001220703125,45.425498962402344,65.81999969482422,144.64999389648438,35.724998474121094,44.95000076293945,65.36000061035156,141.2100067138672,35.900001525878906,44.98149871826172,65.61000061035156,143.0399932861328,75733600,63686000,17952700,5807400
2017-04-11,33.279788970947266,45.11800003051758,60.8533821105957,144.35000610351562,35.407501220703125,45.11800003051758,65.4800033569336,144.35000610351562,35.837501525878906,45.5620002746582,65.61000061035156,144.5399932861328,35.01499938964844,44.875,64.8499984741211,141.97999572753906,35.73500061035156,45.35200119018555,65.5999984741211,144.27999877929688,121517600,60254000,18791500,4621500
2017-04-12,33.31972885131836,44.811500549316406,60.62104797363281,143.8300018310547,35.45000076293945,44.811500549316406,65.2300033569336,143.8300018310547,35.537498474121094,45.204498291015625,65.51000213623047,145.74000549316406,35.252498626708984,44.76250076293945,65.11000061035156,143.5500030517578,35.400001525878906,45.15449905395508,65.41999816894531,144.85000610351562,81400000,49122000,17108500,4387000
2017-04-13,33.14350509643555,44.23350143432617,60.3608283996582,142.9199981689453,35.26250076293945,44.23350143432617,64.94999694824219,142.9199981689453,35.595001220703125,44.74850082397461,65.86000061035156,144.5500030517578,35.26250076293945,44.2244987487793,64.94999694824219,142.75999450683594,35.477500915527344,44.5724983215332,65.29000091552734,144.25,71291600,63492000,17896500,3685800
2017-04-17,33.32677459716797,45.0994987487793,60.8533821105957,147.25,35.45750045776367,45.0994987487793,65.4800033569336,147.25,35.470001220703125,45.11899948120117,65.48999786376953,147.32000732421875,35.217498779296875,44.375,65.01000213623047,144.42999267578125,35.369998931884766,44.375,65.04000091552734,144.42999267578125,66328400,57094000,16689300,16364700
2017-04-18,33.17874526977539,45.18899917602539,60.76972961425781,143.36000061035156,35.29999923706055,45.18899917602539,65.38999938964844,143.36000061035156,35.5099983215332,45.480499267578125,65.70999908447266,147.39999389648438,35.27750015258789,45.03900146484375,65.16000366210938,140.0,35.352500915527344,45.04949951171875,65.33000183105469,147.33999633789062,58790000,59984000,15155600,19671000
2017-04-19,33.056549072265625,44.959999084472656,60.444480895996094,139.75999450683594,35.16999816894531,44.959999084472656,65.04000091552734,139.75999450683594,35.5,45.525001525878906,65.75,144.0,35.11249923706055,44.868499755859375,64.88999938964844,138.66000366210938,35.470001220703125,45.391998291015625,65.6500015258789,143.3699951171875,69313600,57404000,26992800,12395100
2017-04-20,33.470123291015625,45.10300064086914,60.87195587158203,141.17999267578125,35.61000061035156,45.10300064086914,65.5,141.17999267578125,35.72999954223633,45.26599884033203,65.75,141.8000030517578,35.290000915527344,44.81449890136719,65.13999938964844,139.27000427246094,35.30500030517578,44.98500061035156,65.45999908447266,140.3000030517578,93278400,56288000,22299500,7248200
2017-04-21,33.4301643371582,44.92649841308594,61.708370208740234,142.8699951171875,35.567501068115234,44.92649841308594,66.4000015258789,142.8699951171875,35.66999816894531,45.182498931884766,66.69999694824219,143.02999877929688,35.462501525878906,44.8385009765625,65.44999694824219,140.89999389648438,35.61000061035156,45.13349914550781,65.66999816894531,141.38999938964844,69283600,48410000,32522600,6824800
2017-04-24,33.75209426879883,45.37049865722656,62.75853729248047,143.8300018310547,35.90999984741211,45.37049865722656,67.52999877929688,143.8300018310547,35.98749923706055,45.4995002746582,67.66000366210938,144.5,35.79499816894531,45.191001892089844,67.0999984741211,143.39999389648438,35.875,45.433998107910156,67.4800033569336,143.61000061035156,68537200,62458000,29770000,4800900
2017-04-25,33.961219787597656,45.38100051879883,63.1209831237793,152.16000366210938,36.13249969482422,45.38100051879883,67.91999816894531,152.16000366210938,36.224998474121094,45.4739990234375,68.04000091552734,153.52000427246094,35.967498779296875,45.150001525878906,67.5999984741211,146.22000122070312,35.977500915527344,45.35200119018555,67.9000015258789,147.4600067138672,75486000,67612000,30242700,20674200
2017-04-26,33.76148986816406,45.464500427246094,63.037349700927734,150.1699981689453,35.91999816894531,45.464500427246094,67.83000183105469,150.1699981689453,36.150001525878906,45.787498474121094,68.30999755859375,152.14999389648438,35.845001220703125,45.37799835205078,67.62000274658203,148.89999389648438,36.11750030517578,45.51499938964844,68.08000183105469,151.52999877929688,80164800,52178000,26190800,9274100
2017-04-27,33.78733444213867,45.91899871826172,63.44622802734375,153.0800018310547,35.9474983215332,45.91899871826172,68.2699966430664,153.0800018310547,36.040000915527344,46.09299850463867,68.37999725341797,153.49000549316406,35.82749938964844,45.605499267578125,67.58000183105469,149.3000030517578,35.97999954223633,45.71950149536133,68.1500015258789,150.60000610351562,56985200,106110000,34971000,7719400
2017-04-28,33.75443649291992,46.2495002746582,63.62281799316406,152.1999969482422,35.912498474121094,46.2495002746582,68.45999908447266,152.1999969482422,36.07500076293945,47.47949981689453,69.13999938964844,152.97000122070312,35.817501068115234,46.21649932861328,67.69000244140625,150.94000244140625,36.022499084472656,47.44150161743164,68.91000366210938,152.7100067138672,83441600,147294000,39548800,6366200
2017-05-01,34.44292449951172,47.4114990234375,64.50570678710938,155.35000610351562,36.64500045776367,47.4114990234375,69.41000366210938,155.35000610351562,36.79999923706055,47.720001220703125,69.55000305175781,157.6999969482422,36.2400016784668,46.38999938964844,68.5,151.61000061035156,36.275001525878906,46.38999938964844,68.68000030517578,151.91000366210938,134411600,109330000,31954400,9031600
2017-05-02,34.66144943237305,47.34700012207031,64.40345764160156,156.4499969482422,36.877498626708984,47.34700012207031,69.30000305175781,156.4499969482422,37.022499084472656,47.505001068115234,69.70999908447266,156.5,36.709999084472656,47.070499420166016,69.12999725341797,154.61000061035156,36.8849983215332,47.33250045776367,69.70999908447266,155.75999450683594,181408800,76976000,23906100,5384800
2017-05-03,34.55570602416992,47.05149841308594,64.19902038574219,155.58999633789062,36.76499938964844,47.05149841308594,69.08000183105469,155.58999633789062,36.872501373291016,47.29999923706055,69.37999725341797,156.5399932861328,36.067501068115234,46.79499816894531,68.70999908447266,154.8800048828125,36.397499084472656,47.29999923706055,69.37999725341797,156.2899932861328,182788000,71654000,28928000,3931200
2017-05-04,34.43117141723633,46.87649917602539,63.948097229003906,157.25,36.63249969482422,46.87649917602539,68.80999755859375,157.25,36.78499984741211,47.25,69.08000183105469,157.89999389648438,36.45249938964844,46.71099853515625,68.63999938964844,154.5500030517578,36.630001068115234,47.23749923706055,69.02999877929688,155.58999633789062,93487600,48368000,21749400,5582300
